pi_1,pi_2,pi_3,pi_4
0.2805171569142932,0.24382961988341087,0.07165915864089069,0.4039940645614052
0.0006098400592299269,0.0009477220213258547,0.013078631822564515,0.9853638060968797
0.391641391307263,0.09045240878321002,0.024583040017901354,0.4933231598916257
0.0072213607599836025,0.10023738582814871,0.24653290061691935,0.6460083527949483
0.09448681702902072,0.002896514836736571,0.2758090412361143,0.6268076268981283
0.3523858802164359,0.0022244665133080723,0.003947885918895296,0.6414417673513607
0.05919566939853497,0.004995631716454691,0.0005004423252285892,0.9353082565597818
0.24119090861568526,0.1420526079365274,0.12139865463269474,0.4953578288150926
0.05409482716040864,0.04938173358601391,0.06094311069902704,0.8355803285545503
0.03216100738227587,0.06685595045598827,0.0046159328951783625,0.8963671092665574
0.048618732760420696,0.30036607376277025,0.10901269333493656,0.5420025001418725
0.00027296692908322233,0.06138986540528552,0.11411921166826566,0.8242179559973656
0.06169931831737686,0.06138445421119582,0.10483713535486262,0.7720790921165647
0.03902415866105861,0.03704631085168409,0.1099059985459522,0.8140235319413052
0.0754243437150864,0.058739903500112274,0.009720115175401561,0.8561156376093997
0.018059748558075944,0.0026520891580711133,0.016727057135966963,0.962561105147886
0.019018575094755553,0.027051869731853757,0.044218134554557205,0.9097114206188335
0.00265621881505797,0.008128374913778253,0.006944053131477185,0.9822713531396867
0.07349285283223328,0.03840544280590667,0.017294498269267596,0.8708072060925925
0.02663061140098608,0.018350006508139696,0.2206126102281871,0.734406771862687
0.0016621538024606606,0.1398746332632253,0.0052170017018945865,0.8532462112324194
0.028848865264883814,0.3452139732278626,0.057891574255104855,0.5680455872521486
0.21209049148938874,0.0052290593073855895,0.009532259197241339,0.7731481900059842
0.07148432217472624,0.0013096105279763555,0.02252512677408314,0.9046809405232143
2.9795137903176757e-05,0.08653641822275351,0.0021224552346970926,0.9113113314046462
0.08577291322049611,0.1614871040334192,2.0714032447136793e-07,0.7527397756057601
0.32327869645335794,0.005786404215796297,0.010021543181277424,0.6609133561495684
0.024483900923711346,0.12156559223593022,0.05872904825704745,0.7952214585833111
0.04462183621969033,0.17985840993811783,0.2102292693404912,0.5652904845017007
0.06968556637126615,0.18879503511765658,0.012648564020754028,0.7288708344903232
0.0443751916621666,0.06369160012755494,0.04605670961895866,0.8458764985913199
0.15192365809720246,0.035839727028860825,0.18024575801911094,0.6319908568548258
0.09162390738023432,7.679831133669986e-05,0.0008374168766193684,0.9074618774318095
0.00010526136973501477,0.03041172495313447,0.18689541931387016,0.7825875943632603
0.03176780353530408,0.02018554890899245,0.03254579103017304,0.9155008565255304
0.026328161227695938,0.32352402524112056,0.02181669652063985,0.6283311170105436
0.03693641325026313,0.016321144054414365,0.003936401931274854,0.9428060407640476
0.1776764626881985,0.006453866088699442,0.1924907186943858,0.6233789525287163
0.03611708220917276,0.21534791989683913,0.00048269413874739566,0.7480523037552408
0.12029653141069034,0.015581521142841604,0.006154059217217298,0.8579678882292509
0.002169485831266991,0.16004511097533636,0.38376123657215505,0.4540241666212416
8.876847918611956e-05,0.005288801539393133,0.036615861793358094,0.9580065681880626
0.005696273901980281,0.04571935557540805,0.015315538264230792,0.9332688322583809
0.03948793582126157,0.09479991033713879,0.49740613200284084,0.3683060218387589
0.012384666265892998,0.04414141166761211,0.017440125733751265,0.9260337963327437
0.06952203315043265,0.483262559105169,0.0012983255660841504,0.4459170821783141
0.027110253494981095,0.011602291779087866,0.023484878286955283,0.9378025764389758
0.002061305766539521,0.18707401647743807,0.09005819486510362,0.7208064828909189
0.059913833424177346,0.01623855630097301,0.0032857533747093002,0.9205618569001404
0.0007708311164548551,0.047637151364462865,0.031125323923621287,0.9204666935954611
0.015391468358740376,0.1261179505455861,0.005663675759688027,0.8528269053359855
0.0009123201581420089,0.2251306730495019,0.17747357313599949,0.5964834336563567
0.029448478496399373,0.020014990799322677,0.004072096345694239,0.9464644343585837
0.0014036555786096049,0.1320131832186372,0.009297334347274524,0.8572858268554787
0.024834205717866594,0.0017798045450175318,0.012435832110930793,0.9609501576261851
0.0210600241895566,0.5111627631028121,0.0233921438078239,0.44438506889980744
0.004690691817986813,0.24100282813370372,0.004726668930948094,0.7495798111173614
0.0008977531635515309,0.06310949660974825,0.01986797228157756,0.9161247779451226
0.0705324152242226,0.015506882451749871,0.018361995322459294,0.8955987070015682
0.05127304351687071,0.04479056755513756,0.02455264533332948,0.8793837435946623
0.10416215189419172,0.0015995346501882668,0.2941677943406171,0.6000705191150029
0.012814717573254437,0.05843384097762968,0.05869416296297534,0.8700572784861405
0.0003782424465017531,0.02324056953851455,0.10379243479286847,0.8725887532221152
0.20429624920435333,0.02062785072053232,0.08523793121858408,0.6898379688565303
0.1124361336840503,0.00022822836609180747,0.10311090982596006,0.7842247281238979
0.013027368133217697,0.4083325163279157,0.04968721426725922,0.5289529012716073
0.10657030127748335,0.0052500612037669455,0.002259726643318525,0.8859199108754311
0.08178013749855252,5.379644074432272e-05,0.016858135552426292,0.9013079305082768
0.05708845125804908,0.017828471157132323,0.01528604862704465,0.909797028957774
0.11880751995313982,0.08954403261708258,0.0045736216465489315,0.7870748257832287
0.26851176112747643,0.019198832674882933,0.05420724257631538,0.6580821636213253
0.3145791656215127,0.03698218148740655,0.012491465960683096,0.6359471869303978
0.08958505906060506,0.0536846765195332,0.11055489412348969,0.7461753702963719
0.05108902735501121,0.0709658140720187,0.037825398188094654,0.8401197603848753
0.03991019866711259,0.24548082456894207,0.0036986215270058223,0.7109103552369396
0.007286723301599998,0.018146962090154307,0.008041193790503536,0.9665251208177421
0.08135233483009748,0.13300328676087497,0.18295198058205578,0.6026923978269717
0.02368571444291084,0.00012997991597930319,0.04886276432632431,0.9273215413147856
0.008482662754666815,0.05709040922924708,0.008351038528289719,0.9260758894877964
0.0007799754487454974,0.05930864296163721,0.02230354602154543,0.9176078355680718
0.001189177878282142,3.8826526345712035e-05,0.03411506616772013,0.964656929427652
0.21222216483711076,0.08337189292774955,0.04259025999347458,0.6618156822416651
0.02654440609165971,0.10870850508488965,0.004775104004697056,0.8599719848187535
0.03345703480236975,0.10410663849085332,0.0007825957787161091,0.8616537309280609
0.14200637371899028,0.07875682969458442,0.12576551224467383,0.6534712843417514
0.051430047960361866,0.07733878009146916,0.0008360304403796245,0.8703951415077894
0.0048809047359801815,0.18728956366577595,0.0772082770054585,0.7306212545927854
0.10926469849446599,0.001461058307129626,0.23550613318939975,0.6537681100090047
0.01116016280293703,0.03713275525426058,0.0027651798457695906,0.9489419020970327
0.10132769186462498,0.021030729076748925,0.014190505469180584,0.8634510735894455
0.2112750148040357,0.007670066689866504,0.000998988962688164,0.7800559295434097
0.04536359604582368,0.14000333010491603,0.007636765038755997,0.8069963088105043
0.18915913783135765,0.11331499496366886,0.053936082003985586,0.643589785200988
0.22209992397145953,0.1307753487767731,0.0281498025952093,0.618974924656558
1.4797281272838726e-05,0.2921926428495563,0.010903658437109505,0.6968889014320613
0.008169455239305647,0.1844899020033956,0.05054446010753124,0.7567961826497676
0.03354012922625717,0.08357688961760373,0.002920132587301092,0.879962848568838
0.2248261645517499,0.21490449051956534,0.047101917072288925,0.5131674278563958
0.23531100586803946,0.0019856832347181904,0.20107697759946297,0.5616263332977793
0.0003236451569579399,0.0015896555234044484,0.5157293475692378,0.48235735175039984
0.007332854851226529,0.015998596629911776,0.01606806357249035,0.9606004849463713
0.1251720776778967,6.621540662394105e-06,0.19195772734417538,0.6828635734372654
0.07801609207024823,0.02210727918925636,0.0391855908567527,0.8606910378837427
0.15745757782329928,0.0061417872474418995,0.11168285344350108,0.7247177814857577
0.04986335180310679,0.013643087098909408,0.13795242302691704,0.7985411380710669
0.01429918319938609,0.4244204636579754,0.003794189310055041,0.5574861638325834
0.0032532006134636756,0.04114006824934463,0.0939311547305743,0.8616755764066174
0.14664456440843185,0.025293058317994235,0.017083156332011372,0.8109792209415626
0.0697608963945625,0.005472396193919383,0.10835728714833912,0.816409420263179
0.062192399219244424,0.02737374490154275,0.025374149214298668,0.8850597066649142
0.010106430377633958,0.1401874230889372,0.05674691016407955,0.7929592363693493
0.08280532202321544,0.010423372109451861,0.1114423024689758,0.7953290033983569
0.04727989286532767,0.00317984839529395,0.03948471175181169,0.9100555469875666
0.012046765908876819,0.0008480740184687335,0.025479988455908594,0.961625171616746
0.0223865890722506,0.15001569757476546,0.03330734652123568,0.7942903668317484
0.25507904890756655,0.02789184007373212,0.004572811584172306,0.7124562994345292
0.0009615328959999746,0.013618791219443245,0.10464992450881141,0.8807697513757454
4.24708400456646e-06,0.04705882991097632,0.05867491762938967,0.8942620053756294
0.22567898095634994,0.01834206574056849,0.0167737786241722,0.7392051746789093
0.0324167599771127,0.08231541579818799,0.06985602681382996,0.8154117974108693
0.15041630489628857,0.07128573688124745,0.12213049319913087,0.656167465023333
0.14315158841134318,0.0036231813810571802,0.31691219428514206,0.5363130359224575
0.03659369606231487,0.203116710288838,0.12485901950005816,0.635430574148789
0.034773972702454005,0.006232547921005868,0.0515656623365193,0.9074278170400208
0.009077340198940116,0.0014428973909383573,0.32898117775715047,0.6604985846529711
0.011436578305116874,0.19467446743728653,0.3822863771017223,0.4116025771558743
0.16734694692087249,0.015056897732602494,0.018927904966326427,0.7986682503801987
3.097966569444122e-06,0.13300873528578108,0.1265108452932885,0.740477321454361
0.046902841386832275,0.09771084807703755,0.01872416894220722,0.8366621415939229
0.006217693367873047,0.060423306310609715,0.278142966961144,0.6552160333603734
0.05227053953049576,0.00025896660166256424,0.11189370557500157,0.8355767882928401
0.2300932586032491,0.040715276397790746,0.13564185817191146,0.5935496068270486
0.1296751894623939,0.12464249114361925,0.15350141367880465,0.5921809057151822
0.019775604788697346,0.017617685268965764,0.02647879525496205,0.9361279146873748
3.4136021268425165e-05,0.407976001100242,0.07357843923473545,0.518411423643754
0.11472780094360766,0.2583717276872062,0.02275474554000206,0.6041457258291841
0.02964912478129584,0.21435026211323427,5.311681980679173e-05,0.755947496285663
0.3886632086627039,0.001956275615369354,1.9439233237557046e-05,0.6093610764886892
0.004321158742608202,0.04112868735672357,0.17234025612811352,0.7822098977725547
0.10184027230879669,0.03072810435323192,0.37273263383282984,0.4946989895051415
0.02225960697231223,0.04053518657768489,0.136157588308834,0.8010476181411688
0.0006232868187394065,7.269557029421481e-06,0.00242254194745594,0.9969469016767752
0.1473348394063979,0.12677642801979333,0.01164495440193914,0.7142437781718696
0.06394555865105114,0.012256083578158706,0.021710034595896592,0.9020883231748935
0.13280147029707523,0.10533999276388799,0.03468797895920581,0.727170557979831
0.04549913999485241,0.2836701792998734,0.07813687135427565,0.5926938093509984
0.19467700659643586,0.1517595784850788,0.006466080870870943,0.6470973340476144
0.2929693386767017,0.045070310924628716,0.02590660924253412,0.6360537411561354
0.13646528010267925,0.2711093305813078,0.022293936462550575,0.5701314528534623
0.5024343789662574,0.006709253474562285,0.019259851077067545,0.4715965164821128
0.024745032519525752,0.16930665765146719,0.011398924642191614,0.7945493851868154
0.07209539009958842,0.09843022310442683,0.12690886309153113,0.7025655237044536
0.001298359155823597,0.1807750149932763,0.01725213658549532,0.8006744892654049
0.011077253860804295,0.16065771880435797,0.009444034085939848,0.8188209932488979
0.046972157651097024,0.003230686422888613,0.16068190220047313,0.7891152537255413
3.6206501970941415e-05,0.0011767501919269956,0.21174673538096117,0.787040307925141
0.13810699061216522,0.024910337110750136,0.0228017283316999,0.8141809439453848
0.005721868514115243,3.7139021246070404e-06,0.4128418802944797,0.5814325372892805
0.11120588312458113,0.025552337314106603,0.00022842520820020402,0.8630133543531121
0.05247194070595018,0.015502918127632262,0.11809471241838773,0.8139304287480298
0.06884856040207481,0.3740962951455954,0.10550786060847157,0.4515472838438583
0.35605878698135335,0.2826901120609634,0.2286091248386543,0.1326419761190289
0.21610157328032342,0.040679592399075364,0.020926774431743046,0.7222920598888581
0.2113454616491251,0.007466777307396851,0.10370190556850964,0.6774858554749684
0.005814130378059401,0.012239196824757848,0.10270613536618795,0.8792405374309948
0.023977736768743558,0.009913088950903492,0.003980299128658616,0.9621288751516943
0.22273708074772589,0.3180665824355244,0.0014179085615104367,0.4577784282552393
0.2910661696590432,0.010135549732001457,1.9835203943975168e-05,0.6987784454050113
0.08310796447503162,2.819522437255106e-07,0.013995101890099124,0.9028966516826255
5.574919009549113e-06,0.09372159979535588,0.17002132799820802,0.7362514972874266
0.041567827058558604,0.6696947236221649,0.02907321886688322,0.2596642304523933
0.10798451427234612,0.00693460701486793,0.19299677741039484,0.6920841013023911
0.0008320471275764587,0.14029776112938566,0.004741055845381782,0.854129135897656
0.012125906742684303,0.09618560226679845,0.0009058334622306324,0.8907826575282866
0.09110054622853214,0.04073694679039626,0.12940335479433687,0.7387591521867347
0.005145609855492203,0.20910124208735884,0.15175863171991572,0.6339945163372334
0.16800318630611866,0.042799848192349416,0.12881741447998674,0.6603795510215451
0.24155475593780731,0.10692736154376602,0.01731343884883779,0.634204443669589
0.1786456604257271,0.09606497384814713,0.042499085377694444,0.6827902803484313
0.05359181776715027,4.102740474954007e-05,0.02604112749912862,0.9203260273289715
0.11648174343878588,0.029923511719978278,0.13698635358355163,0.7166083912576842
0.007840191893974707,0.002533385043082613,0.016915898586369715,0.9727105244765729
0.01676897332291986,0.17638843282687292,0.006400376240500421,0.8004422176097069
0.01836614097310558,0.004954045658317485,0.00021317920242356963,0.9764666341661533
0.026806562206222226,0.18731581131295738,0.010027020619310838,0.7758506058615096
0.0008173953875328531,0.0004026590192488213,0.060290911702134735,0.9384890338910835
0.001838537095837225,0.49492105152640753,0.004045673881771315,0.4991947374959839
0.05609539989550484,0.07377536941028438,0.13299716800435912,0.7371320626898517
0.26249504197304696,0.008962686912075265,0.01503743632434101,0.7135048347905367
0.0016738901874017065,0.04184062856996144,0.14418846477387207,0.8122970164687647
0.011216061489247326,0.0595154332364015,0.005192632271250128,0.924075873003101
0.009041317808878685,0.0183591213504711,0.07185035913858177,0.9007492017020683
0.4951479869520637,0.019167191348793973,0.0049559932041935775,0.48072882849494886
0.00048217554681705555,0.0754205689102895,0.27000227063081067,0.6540949849120827
0.018068518816822858,0.012425413120642577,0.23160399953709315,0.7379020685254415
8.466267027149008e-05,0.00028591949775364466,0.0036672786751180274,0.9959621391568569
2.2788934461068105e-05,0.02293865408908021,0.20931044663141968,0.7677281103450391
0.10843193988113073,0.06570729722981877,0.00030908811260800463,0.8255516747764425
0.0016562247503285655,0.08588277168647035,0.19219365498339472,0.7202673485798063
0.00042062202000879437,0.02196108051828847,0.005425389794498782,0.972192907667204
0.14912100368367423,0.005724374993309754,0.007825790344941743,0.8373288309780743
0.020382475873254376,0.1783487405377886,0.30886459445857023,0.4924041891303868
0.03146491742678634,0.07241588607203235,0.062129360720914406,0.8339898357802669
0.22834072739301303,0.005193092355306351,0.01519136752883778,0.7512748127228428
0.046581187939914497,0.1749190621574762,0.01734698293389256,0.7611527669687167
0.006757107402104952,0.07106430603168944,0.08429062674739903,0.8378879598188065
0.028637074682510644,0.19618875128335567,0.4969904959167709,0.2781836781173629
0.04825077652070224,0.38599902887946647,0.07086872107108964,0.49488147352874157
0.059160432865541394,0.14306685350443057,0.035621844840605515,0.7621508687894225
0.03160879678261861,0.1798375688280804,0.5211490409046808,0.26740459348462015
0.007200360844867118,0.030774209174650416,3.32672991461555e-05,0.9619921626813364
0.00403116993627721,0.029053433618321807,0.03645580287403629,0.9304595935713648
0.0049461814294772845,0.010002613767593429,0.042031365897915396,0.9430198389050137
0.010641628725400492,0.12133489407445718,0.0019959526000246346,0.8660275246001177
0.18342184851498933,0.004069580454906775,0.05634789243307473,0.7561606785970293
0.22815536822762286,0.012632730595362717,0.028461172867644144,0.7307507283093703
0.04368214385172957,0.350724168935354,0.019520387388596492,0.5860732998243199
0.02541944840408159,0.09072433719401911,0.17729162985191618,0.7065645845499832
0.0354362600860862,0.09027801995755264,0.24676308509391892,0.6275226348624422
0.00965736520323628,0.10482991033234118,0.017510329720127744,0.8680023947442947
0.00012474503414954495,0.0012344080543108876,0.012868232877801119,0.9857726140337386
0.08807854054339477,0.0008561387330650102,0.0001993683603055518,0.9108659523632346
0.02508657008161613,0.0007089281534680923,0.0439805301592999,0.9302239716056161
0.03430822271431096,0.012052896649413279,0.02305858985070647,0.9305802907855694
0.008215365359502916,0.005343199399687181,0.003844285390041335,0.9825971498507685
0.41204837488236495,0.05095953162100707,0.10800055482112399,0.42899153867550405
0.02411888426031231,0.06891742310078595,0.08437954132105982,0.8225841513178419
0.0014968239561572666,0.00034534316026964013,0.027098718501729076,0.971059114381844
0.03424414357763791,0.13373991002025012,0.0005850049672877583,0.8314309414348241
0.0050203305834600935,0.039475902016150574,0.1319283913019,0.8235753760984894
0.11063065845083167,3.839783788379988e-05,0.025687847335320018,0.8636430963759645
0.24070497290957507,0.11128020061827426,0.001796468725094278,0.6462183577470564
5.185784467679874e-05,0.017291709935265822,0.22391694798925957,0.758739484230798
0.08766362793067298,0.17632851919189022,0.20598794244853857,0.5300199104288982
4.2228464624388886e-05,0.23321519545860678,0.0507451795319385,0.7159973965448303
0.011509136085592831,0.06774669144287015,0.0059049584465975195,0.9148392140249395
0.0903451817567721,0.01002322754532524,0.008324483078488222,0.8913071076194143
0.018171872839233678,0.01777955554829956,0.0459793453470665,0.9180692262654002
0.06585208010465173,0.00531606395821885,0.0005741600765345781,0.9282576958605949
0.0002536692653740722,0.2879727738326529,0.12795475546757482,0.5838188014343982
0.025480453237847568,0.06863665628684396,0.0016590567587051836,0.9042238337166033
0.11466684888010653,0.08667805734269483,0.07376137702113096,0.7248937167560676
0.002262701273052633,0.4631012016394218,0.0021597282649031685,0.5324763688226225
0.02486379007198591,1.0298056967071924e-05,0.1608790673530077,0.8142468445180394
0.08056312680357462,0.000250737181894574,0.3046744814666755,0.6145116545478553
0.02189663857293821,0.04410000811109441,5.0036291897742515e-05,0.9339533170240696
0.1038919899647846,0.003613494102420447,0.014551007497157566,0.8779435084356375
0.026625976457987165,0.003990438621210612,0.006948256861574854,0.9624353280592274
0.036302414272546754,0.43989330436423196,0.13284438304150012,0.3909598983217212
0.07303856839890763,0.28181009635930815,0.06600211825970077,0.5791492169820833
0.00014875716590290444,0.07249709357635126,0.3280037822503076,0.5993503670074383
0.005195019202207606,0.0034153608523758015,0.25309423569558054,0.7382953842498361
0.09240804939357736,0.06573522891535045,0.0069533515259714435,0.8349033701651007
0.0051755068089128905,0.026774013139465584,0.008998866069439924,0.9590516139821816
0.00314602785000671,0.0009148102147981596,0.2504092463592477,0.7455299155759474
0.023486685167555497,4.3410174991445785e-05,0.03964106391954759,0.9368288407379055
0.008904515663147617,0.09241556877849287,0.22983031770923204,0.6688495978491276
0.14525541707540457,0.028955619941012718,0.004019721227200779,0.8217692417563819
0.03832437562109945,0.010661776827265098,0.0003146718800601278,0.9506991756715754
0.03970555077159305,0.009695068743380502,0.10497591326401964,0.8456234672210067
0.0626351601072716,0.046967150130167924,0.08135969008087246,0.809037999681688
0.016880203431131172,0.05148536500065074,0.12450575915984075,0.8071286724083773
0.0048338092134175776,0.03261998509075856,0.43327690169921945,0.5292693039966043
0.08272747360413431,0.25138524766124165,0.01953728313894493,0.6463499955956791
0.018854495342945032,0.12434896325844536,0.0014900582653898898,0.8553064831332199
0.36800668408894927,0.0007148893544315042,0.014446282273150075,0.616832144283469
0.000892890923519894,0.18363888944904483,0.4390459135282892,0.3764223060991461
0.07366504292708585,0.010991210097893703,0.027571721883631085,0.8877720250913894
0.19600074954829164,0.024729690085855818,0.10834086906502985,0.6709286913008228
0.020662547235456418,0.03050192187778996,0.018467511285225623,0.9303680196015279
0.01478647406374807,0.5468163530936457,0.016562468743944198,0.4218347040986619
0.04340567165478525,0.0746019952072303,0.07719158616725616,0.8048007469707283
0.030935436405088893,0.024928368568376668,0.09975861430433318,0.8443775807222013
0.04520588037510735,0.03712676233443469,0.18469116545991401,0.732976191830544
0.005331753226232251,0.17051834183601414,0.08166037676950981,0.7424895281682438
0.08124331495002543,0.017895101619394265,0.0209903817384849,0.8798712016920953
0.05022910245205414,0.0012391929579505944,0.05035593790342875,0.8981757666865665
0.018013291890683177,0.14124554258307295,0.08254001469146041,0.7582011508347835
0.059564687331651656,0.011208814257147814,0.5257779300471763,0.40344856836402426
0.044636615072901016,0.1676284340273626,0.00029764734828806674,0.7874373035514483
0.04702711810185076,0.0030403750706073894,0.005751420633545116,0.9441810861939967
0.16198007155439614,0.06084626366098693,0.0014734872191224232,0.7757001775654945
0.2589525687796969,0.004748596758885825,0.04606851021101553,0.6902303242504017
0.08437691937322622,0.0003507470592172284,0.10774899428399683,0.8075233392835598
0.0033400212636681206,0.08395451502347452,0.12245502235252091,0.7902504413603364
0.0002828871360448716,0.012184510245141798,0.055159948587328485,0.9323726540314848
0.01086586652438463,0.05486382510521465,0.0004068186989098466,0.9338634896714908
0.15508823552061968,0.11982779556433207,2.1977831818285648e-05,0.7250619910832299
0.3217158970795588,0.007388478656854462,0.056660080716679745,0.614235543546907
0.23412086149260197,0.009610849102178104,0.0026165017738736117,0.7536517876313462
0.009343936221843974,0.000271778995772105,0.05296764081610557,0.9374166439662783
0.004953325732699076,0.03512958240962787,0.0283749812853198,0.9315421105723533
0.06453406346932715,0.005308593023110338,0.0031173866458871972,0.9270399568616755
0.17328486345462402,0.0457610089492319,0.16141894818890506,0.6195351794072391
0.21136175282279332,0.00837660075762546,0.1389157126623414,0.6413459337572397
0.030159503942862043,0.13563851206096933,0.21045159527249527,0.6237503887236734
0.07692993774358348,0.0052747123014761504,0.00044997951190528615,0.9173453704430351
0.18551256767054705,0.017493004784948127,0.09433521751782213,0.7026592100266826
0.04451052476035806,0.067508599455679,0.09741002284595923,0.7905708529380037
0.012629836245035836,0.00714583055793058,0.2873541901567718,0.6928701430402616
0.026909069023336056,3.4611919542829106e-05,0.22196582322271044,0.7510904958344107
0.00667769575468373,0.024866072515030826,0.156187919040073,0.8122683126902125
0.03779791543118029,0.049853053006038886,0.00031945246607270166,0.9120295790967081
0.01458972772936879,0.013218776115702576,0.04676557921121171,0.9254259169437169
0.17649790012423475,0.03881447740094321,0.0225019601741775,0.7621856623006447
0.10485470142247696,0.005051921860603851,0.008960893964537755,0.8811324827523815
0.1104866563023973,0.032394172375894086,0.0325136295012147,0.824605541820494
0.1721735260184014,0.002502071884956456,0.2610029569404651,0.5643214451561771
0.28854060315205277,0.27864696847764264,0.291481206090213,0.1413312222800916
0.023699975101493635,0.0005403513372603891,0.24840440313489617,0.7273552704263497
0.0015847275844804336,0.007876589603325216,0.007823201993933394,0.9827154808182608
0.009236794563577245,0.12492737971614616,0.028383061941457146,0.8374527637788194
0.03764078748790682,0.07229403753821964,0.11079921455254138,0.7792659604213322
0.009928029246006735,0.002527491798674606,0.017804683441672124,0.9697397955136464
0.04799958603082291,0.12151314986795976,0.03214141656535994,0.7983458475358575
0.2661625978492874,0.006565264086263975,0.1564070967664599,0.5708650412979887
0.005669282472625206,0.0034126419444774746,0.02157552680781089,0.9693425487750864
0.0016880762438726046,0.0011650364336895373,0.12492055118484535,0.8722263361375926
0.3132500472783658,0.012697049041120746,0.02548678344701261,0.6485661202335008
0.1559778634613694,0.09637574597155149,0.0196316783039799,0.7280147122630991
0.36126274873800157,0.007301772304211035,0.017482096924506366,0.6139533820332811
0.29945730817999466,0.0002944539602254043,0.014555119598132778,0.6856931182616471
0.059867139951593,0.030664503348297036,0.10852781993673734,0.8009405367633726
0.0377616536322291,0.004846420769162769,0.24794166204430254,0.7094502635543056
0.00011344555298974478,0.02014495346863642,0.19467261685122586,0.7850689841271481
0.2267190474230806,0.06074829601350498,0.001234841062198251,0.7112978155012162
0.029076446949961317,0.024901334487079756,0.020439706348811267,0.9255825122141477
0.006886462551015772,0.18639089637224465,0.0212875111168178,0.7854351299599218
0.21771835302568115,0.02457512335510719,0.027764251501885738,0.7299422721173258
0.1093194585844764,0.1446837214747078,0.07414094151742855,0.6718558784233872
0.025199404310636487,0.07143794419420599,0.20497379397618898,0.6983888575189686
0.35833572763859517,0.24536074792037582,6.556900979384471e-05,0.3962379554312352
0.005997495914996386,0.02102734332145889,0.012331077353370414,0.9606440834101743
0.17593956883453435,0.061345529138260906,0.1408728836129761,0.6218420184142287
0.10295570685070482,0.09796226028788499,0.029723863067365523,0.7693581697940447
0.1378168102934835,0.042319095962942574,0.015777757897527056,0.8040863358460468
0.0001986469115135576,0.028987224823997695,0.009207657088421388,0.9616064711760673
0.004523504248142704,0.23593409910892038,0.11631230500136258,0.6432300916415743
0.08872030715195671,0.07796208833421164,0.25632695949220924,0.5769906450216223
0.04509022762312577,0.18643633638792892,0.004232575641072968,0.7642408603478723
0.041056917001804874,0.04904277165002849,0.32821403114051406,0.5816862802076526
0.006682198194348792,0.03647953606081646,0.004627250401519424,0.9522110153433153
0.0023252376203904417,0.025153476875707435,0.0008562065664640892,0.9716650789374379
0.15890928360657944,0.05040829231844126,0.0059422541694408165,0.7847401699055385
0.02841847461056926,0.07057083015608845,6.817256949132359e-05,0.900942522663851
0.0006204107575052026,0.016224358011825174,0.13888237819059007,0.8442728530400796
0.023076781480876194,0.028344701320476968,0.009508872866439456,0.9390696443322072
0.0003464825317208911,0.14787608939017646,0.005993086764137961,0.8457843413139646
0.06309391132212629,0.005445901979521887,0.0005719217000281156,0.9308882649983238
0.011425839733008583,4.753072419714839e-06,0.18194028777637586,0.8066291194181958
0.06071290262738707,0.16748932762206212,0.0754758087473324,0.6963219610032184
0.04595874215723741,0.021587837021315604,0.032101793389590946,0.900351627431856
0.06013466176342457,0.019602316555792143,0.11958198743133039,0.8006810342494529
0.06882089861168897,0.004859179504181999,0.03729936687537064,0.8890205550087584
0.0010138647101915134,0.24534259167646008,0.10020256632430907,0.6534409772890393
0.057811923454757635,0.02872225549629177,0.02016180023554497,0.8933040208134057
0.1349862223931601,0.13634470181277006,0.015051468389228495,0.7136176074048414
0.09114172483832528,0.0243078189449499,0.1258681780939807,0.758682278122744
0.07158909744868815,0.0004119164466182148,0.13752057556176958,0.7904784105429241
0.2599656086094292,0.0573453728954326,0.0005909982740682801,0.6820980202210699
0.06494153677677401,0.02662791007040596,0.07181958034519303,0.836610972807627
0.010707488855169593,0.0011893924886235813,0.00471265908976448,0.9833904595664423
0.0027138092756699692,0.015873085433506202,0.03468644353916469,0.9467266617516591
0.23721004280655214,0.014511731984372661,0.06914873930866959,0.6791294859004056
0.25621756336129997,3.489552974197821e-05,0.008005870660442014,0.735741670448516
0.397059130910452,0.0006471408649014314,0.008525462826939736,0.5937682653977069
0.009434394762149008,0.024888934424865637,0.021150653059877206,0.9445260177531082
0.19172120019866518,0.007885811818081111,0.0037180109950301675,0.7966749769882234
0.025681641825840068,0.1957336753049419,0.16684940047458593,0.611735282394632
0.15564666319990428,0.03113494561592309,0.07426626271348363,0.738952128470689
0.03831277368352196,0.035062595960601774,0.07760440224286634,0.8490202281130099
0.2501831253694819,0.12284502104364221,0.0005588250616282603,0.6264130285252476
0.03697225694703114,0.004272420289681824,0.06171588288216187,0.8970394398811251
0.1693332396112188,0.0008884624224969235,0.11427231438312635,0.715505983583158
0.03716793384794524,0.5279532475639367,0.10975619452608702,0.325122624062031
0.08151049795750635,0.1182041214201597,0.12437197020501077,0.6759134104173232
0.004479758323398183,0.2788083220859872,0.20813843320272318,0.5085734863878913
0.009819779329303476,0.06236664906562408,0.17924740967234018,0.7485661619327323
0.055072779442042634,0.3456785044958822,0.018268687494719,0.5809800285673563
0.04096389557810983,0.0013482968770085475,0.0005960554984877372,0.9570917520463939
0.019138574149463503,0.019671309417476694,0.009488918211028728,0.9517011982220311
0.04346127021561376,0.00015629366908042765,1.4478416780354902e-10,0.9563824359705216
0.006226436774063452,0.0025374768375722137,0.19368907109479636,0.797547015293568
